"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"INFRATEL","EQ","15-May-2017","        374.70","        375.80","        375.80","        368.65","        372.00","        371.05","        371.08","     761032","           282404441.40","      27740","     357531","         46.98"
"INFRATEL","EQ","16-May-2017","        371.05","        371.15","        380.85","        370.05","        375.75","        376.55","        377.05","    1346372","           507645858.50","      42924","     677288","         50.30"
"INFRATEL","EQ","17-May-2017","        376.55","        377.60","        396.50","        375.10","        388.95","        389.90","        383.22","    2268036","           869162931.10","      83975","    1371275","         60.46"
"INFRATEL","EQ","18-May-2017","        389.90","        388.40","        388.85","        377.00","        378.55","        378.90","        382.60","    2014628","           770791008.20","      50270","    1025637","         50.91"
"INFRATEL","EQ","19-May-2017","        378.90","        381.10","        387.50","        374.85","        379.40","        378.95","        379.43","    2031322","           770752524.35","      63099","    1020560","         50.24"
"INFRATEL","EQ","22-May-2017","        378.95","        383.70","        389.30","        376.15","        388.20","        387.95","        385.56","    2772691","          1069052134.00","      73071","    1228540","         44.31"
"INFRATEL","EQ","23-May-2017","        387.95","        385.00","        390.00","        378.40","        379.90","        379.85","        382.84","    3811223","          1459070783.70","      60957","    2039492","         53.51"
"INFRATEL","EQ","24-May-2017","        379.85","        379.85","        382.00","        367.20","        368.45","        369.00","        372.49","    3134390","          1167520763.55","      83856","    1860115","         59.35"
"INFRATEL","EQ","25-May-2017","        369.00","        369.10","        376.35","        365.85","        368.70","        373.50","        371.80","    7287977","          2709679898.70","      89929","    6053646","         83.06"
"INFRATEL","EQ","26-May-2017","        373.50","        370.00","        377.20","        366.30","        369.50","        369.95","        371.45","    1918463","           712610729.00","      43541","     788763","         41.11"
"INFRATEL","EQ","29-May-2017","        369.95","        370.00","        381.40","        367.70","        377.10","        379.35","        376.57","    3887542","          1463947606.95","      54997","    2827505","         72.73"
"INFRATEL","EQ","30-May-2017","        379.35","        379.35","        379.85","        365.65","        373.00","        372.25","        371.46","    1273594","           473092028.40","      28694","     420437","         33.01"
"INFRATEL","EQ","31-May-2017","        372.25","        374.25","        374.35","        360.65","        368.20","        366.60","        365.34","    3613527","          1320155619.05","     132010","    2260332","         62.55"
"INFRATEL","EQ","01-Jun-2017","        366.60","        370.10","        379.45","        369.80","        377.00","        376.25","        375.07","    2505966","           939912213.15","      50681","    1369539","         54.65"
"INFRATEL","EQ","02-Jun-2017","        376.25","        376.45","        382.90","        371.00","        373.30","        374.65","        376.87","    1334349","           502873542.40","      37710","     496717","         37.23"
"INFRATEL","EQ","05-Jun-2017","        374.65","        381.30","        384.90","        375.60","        380.55","        382.45","        381.61","    3563721","          1359941983.55","      74109","    1871029","         52.50"
"INFRATEL","EQ","06-Jun-2017","        382.45","        383.00","        388.90","        379.80","        384.70","        383.15","        384.02","    2537956","           974632973.95","      53194","    1811141","         71.36"
"INFRATEL","EQ","07-Jun-2017","        383.15","        385.75","        388.60","        379.70","        380.40","        383.20","        383.79","    1610112","           617938455.05","      45025","     812548","         50.47"
"INFRATEL","EQ","08-Jun-2017","        383.20","        383.00","        383.10","        374.80","        379.50","        379.85","        378.44","    1107704","           419194066.15","      20214","     342689","         30.94"
"INFRATEL","EQ","09-Jun-2017","        379.85","        379.85","        384.75","        377.10","        383.00","        382.65","        381.29","    1545424","           589254785.90","      34955","     494657","         32.01"
"INFRATEL","EQ","12-Jun-2017","        382.65","        380.55","        386.00","        376.80","        384.75","        384.75","        382.05","    1660758","           634484310.35","      47895","     728996","         43.90"
"INFRATEL","EQ","13-Jun-2017","        384.75","        385.00","        389.85","        379.55","        381.55","        384.20","        384.56","    1863956","           716802446.45","      38488","     580484","         31.14"
"INFRATEL","EQ","14-Jun-2017","        384.20","        382.70","        387.40","        381.45","        386.90","        386.10","        384.75","    1317476","           506897019.55","      39782","     825288","         62.64"
"INFRATEL","EQ","15-Jun-2017","        386.10","        385.30","        389.10","        370.65","        378.25","        374.80","        378.94","    2369536","           897923562.70","      33682","    1201629","         50.71"
"INFRATEL","EQ","16-Jun-2017","        374.80","        374.80","        384.65","        373.25","        375.00","        375.10","        379.31","    2699975","          1024121008.90","      53617","    1350780","         50.03"
"INFRATEL","EQ","19-Jun-2017","        375.10","        376.00","        383.90","        373.50","        375.05","        376.55","        380.64","    2163886","           823666461.20","      50329","    1353450","         62.55"
"INFRATEL","EQ","20-Jun-2017","        376.55","        377.15","        381.50","        375.70","        377.75","        377.10","        378.48","    1331396","           503909527.95","      27127","     283356","         21.28"
"INFRATEL","EQ","21-Jun-2017","        377.10","        377.50","        378.10","        370.50","        371.05","        371.70","        374.03","    2388975","           893538570.70","      67053","    1379532","         57.75"
"INFRATEL","EQ","22-Jun-2017","        371.70","        372.20","        376.50","        371.00","        374.90","        375.00","        374.83","    1120673","           420060242.70","      40145","     595546","         53.14"
"INFRATEL","EQ","23-Jun-2017","        375.00","        377.35","        378.55","        371.05","        372.50","        372.15","        375.39","    2156583","           809553208.85","      61112","     981685","         45.52"
"INFRATEL","EQ","27-Jun-2017","        372.15","        373.70","        375.90","        368.80","        372.65","        373.30","        373.23","    1850097","           690519836.75","      64523","    1074997","         58.10"
"INFRATEL","EQ","28-Jun-2017","        373.30","        372.60","        379.95","        371.10","        379.30","        376.45","        373.66","    1768602","           660848264.60","      33839","    1296489","         73.31"
"INFRATEL","EQ","29-Jun-2017","        376.45","        379.90","        382.50","        374.25","        375.45","        378.20","        378.89","    5450689","          2065236593.60","     101550","    3142730","         57.66"
"INFRATEL","EQ","30-Jun-2017","        378.20","        375.00","        377.05","        371.25","        374.00","        374.55","        373.63","     980667","           366404153.30","      19464","     552996","         56.39"
"INFRATEL","EQ","03-Jul-2017","        374.55","        374.50","        399.90","        374.45","        398.00","        397.75","        391.57","    4181712","          1637449786.00","      65358","    2066573","         49.42"
"INFRATEL","EQ","04-Jul-2017","        397.75","        399.80","        405.90","        396.60","        402.00","        401.55","        402.02","    2412278","           969779026.35","      42566","     766981","         31.79"
"INFRATEL","EQ","05-Jul-2017","        401.55","        397.75","        405.75","        397.75","        403.50","        403.05","        402.57","    1039605","           418513502.75","      22627","     442453","         42.56"
"INFRATEL","EQ","06-Jul-2017","        403.05","        403.55","        416.20","        398.60","        415.00","        414.70","        409.04","    2220499","           908280558.85","      52165","     956315","         43.07"
"INFRATEL","EQ","07-Jul-2017","        414.70","        413.00","        414.65","        402.15","        407.05","        404.35","        406.07","    2673281","          1085550146.40","      47500","    1433912","         53.64"
"INFRATEL","EQ","10-Jul-2017","        404.35","        415.00","        415.00","        404.00","        408.00","        410.30","        407.62","    1255267","           511667882.40","       8681","    1012975","         80.70"
"INFRATEL","EQ","11-Jul-2017","        410.30","        410.30","        414.55","        405.25","        409.75","        409.85","        410.45","    2575028","          1056930894.95","      77052","    2036985","         79.11"
"INFRATEL","EQ","12-Jul-2017","        409.85","        410.00","        422.35","        405.60","        420.95","        420.30","        414.38","    4389373","          1818888507.80","      65811","    2715936","         61.88"
"INFRATEL","EQ","13-Jul-2017","        420.30","        420.95","        421.90","        407.25","        411.50","        410.60","        410.93","    3111485","          1278612295.70","      60451","    1962249","         63.06"
"INFRATEL","EQ","14-Jul-2017","        410.60","        413.70","        418.45","        408.65","        418.00","        417.80","        415.26","    1575033","           654049446.90","      35844","     898920","         57.07"
"INFRATEL","EQ","17-Jul-2017","        417.80","        417.80","        420.30","        415.70","        418.05","        418.65","        418.14","    1083121","           452894420.45","      20397","     835248","         77.11"
"INFRATEL","EQ","18-Jul-2017","        418.65","        414.15","        424.75","        414.15","        419.95","        418.20","        419.86","    2192538","           920567002.10","      37056","    1593504","         72.68"
"INFRATEL","EQ","19-Jul-2017","        418.20","        417.90","        422.90","        412.00","        412.95","        415.15","        416.13","    1493859","           621640127.80","      32339","     962825","         64.45"
"INFRATEL","EQ","20-Jul-2017","        415.15","        412.20","        414.95","        404.55","        406.50","        406.10","        407.86","    1825907","           744714074.50","      28971","    1261352","         69.08"
"INFRATEL","EQ","21-Jul-2017","        406.10","        406.90","        411.75","        401.25","        410.20","        410.30","        406.13","    1371671","           557083322.55","      24812","     488069","         35.58"
"INFRATEL","EQ","24-Jul-2017","        410.30","        413.30","        415.45","        403.35","        406.40","        408.90","        410.32","    2056890","           843976057.35","      36930","     966819","         47.00"
"INFRATEL","EQ","25-Jul-2017","        408.90","        414.90","        425.00","        413.45","        415.20","        415.65","        418.90","    2965248","          1242145006.15","      61583","     692348","         23.35"
"INFRATEL","EQ","26-Jul-2017","        415.65","        412.65","        414.90","        407.55","        413.55","        413.50","        411.36","    1488819","           612443075.50","      30140","     973385","         65.38"
"INFRATEL","EQ","27-Jul-2017","        413.50","        417.00","        417.00","        409.00","        411.05","        411.05","        411.87","    2796607","          1151846550.45","      40461","    1809638","         64.71"
"INFRATEL","EQ","28-Jul-2017","        411.05","        413.90","        413.90","        398.65","        399.65","        403.90","        405.68","    2250006","           912784538.60","      34033","    1367697","         60.79"
"INFRATEL","EQ","31-Jul-2017","        403.90","        398.65","        406.00","        395.25","        400.05","        401.40","        401.54","    3107036","          1247601918.75","      45140","    1769982","         56.97"
"INFRATEL","EQ","01-Aug-2017","        401.40","        401.40","        407.05","        398.75","        400.55","        403.70","        402.80","    1633983","           658168040.15","      21937","    1026341","         62.81"
"INFRATEL","EQ","02-Aug-2017","        403.70","        402.00","        407.00","        395.30","        396.45","        397.85","        402.06","    2252956","           905820993.40","      30241","    1317326","         58.47"
"INFRATEL","EQ","03-Aug-2017","        397.85","        399.00","        407.50","        396.00","        399.90","        403.95","        402.67","    3426255","          1379643739.15","      35139","    1657571","         48.38"
"INFRATEL","EQ","04-Aug-2017","        403.95","        400.00","        408.90","        399.00","        405.60","        406.55","        404.66","    2078958","           841269804.90","      23090","    1381155","         66.43"
"INFRATEL","EQ","07-Aug-2017","        406.55","        406.50","        408.50","        395.60","        399.00","        397.85","        403.58","    2453089","           990007687.60","      30730","    1453533","         59.25"
"INFRATEL","EQ","08-Aug-2017","        397.85","        389.00","        389.80","        380.00","        382.30","        383.60","        384.71","   12856633","          4946108213.20","      65778","    3677096","         28.60"
"INFRATEL","EQ","09-Aug-2017","        383.60","        379.00","        385.40","        379.00","        381.70","        381.70","        382.33","    2750683","          1051677088.45","      33160","    2103073","         76.46"
"INFRATEL","EQ","10-Aug-2017","        381.70","        380.30","        387.90","        378.95","        383.00","        382.45","        383.08","    3050083","          1168431760.10","      47245","    2141348","         70.21"
"INFRATEL","EQ","11-Aug-2017","        382.45","        376.10","        383.75","        376.10","        382.50","        382.30","        380.50","    2645105","          1006465147.75","     134964","    2072955","         78.37"
"INFRATEL","EQ","14-Aug-2017","        382.30","        385.90","        385.90","        378.50","        380.75","        379.85","        381.37","    2677716","          1021209440.30","      71688","    1966019","         73.42"
"INFRATEL","EQ","16-Aug-2017","        379.85","        382.50","        383.80","        377.90","        382.60","        382.90","        381.97","    1986044","           758612791.50","      57588","    1450546","         73.04"
"INFRATEL","EQ","17-Aug-2017","        382.90","        388.00","        388.75","        378.55","        379.40","        379.35","        383.04","    1591863","           609740783.00","      53152","     756872","         47.55"
"INFRATEL","EQ","18-Aug-2017","        379.35","        381.00","        396.75","        379.95","        395.00","        395.30","        391.18","    4427161","          1731815005.55","     190992","    2653103","         59.93"
"INFRATEL","EQ","21-Aug-2017","        395.30","        395.70","        396.55","        382.65","        386.40","        386.60","        390.18","    1956668","           763450264.90","      64563","    1062851","         54.32"
"INFRATEL","EQ","22-Aug-2017","        386.60","        386.90","        396.00","        385.65","        387.05","        387.85","        390.46","    2609604","          1018957636.30","      83656","    1693296","         64.89"
